Date   ;Time         Channel;Channel;BPM;Antenna;Power
2015-06-03;15:15:45;1;31.3;1;55
2015-06-03;15:15:47;1;31.3;1;57
2015-06-03;15:15:49;1;31.3;1;56
2015-06-03;15:15:51;1;31.3;1;54
2015-06-03;15:15:52;1;31.3;1;55
2015-06-03;15:15:54;1;31.3;1;55
2015-06-03;15:15:56;1;31.3;1;55
2015-06-03;15:15:58;1;31.3;1;54
2015-06-03;15:16:00;1;31.3;1;56
2015-06-03;15:16:02;1;31.3;1;57
2015-06-03;15:16:04;1;31.3;1;53
2015-06-03;15:16:06;1;31.3;1;55
2015-06-03;15:16:08;1;31.3;1;55
2015-06-03;15:16:10;1;31.3;1;53
2015-06-03;15:16:12;1;31.3;1;56
2015-06-03;15:16:15;1;31.3;1;55
2015-06-03;15:16:17;1;31.3;1;56
2015-06-03;15:16:19;1;31.3;1;57
2015-06-03;15:16:21;1;31.3;1;56
2015-06-03;15:16:23;1;31.3;1;56
2015-06-03;15:16:25;1;31.3;1;57
2015-06-03;15:16:27;1;31.3;1;56
2015-06-03;15:16:29;1;31.3;1;55
2015-06-03;15:16:31;1;31.3;1;56
2015-06-03;15:16:33;1;31.3;1;57
2015-06-03;15:16:35;1;31.3;1;53
2015-06-03;15:16:37;1;31.3;1;55
2015-06-03;15:16:38;1;31.3;1;55
2015-06-03;15:16:40;1;31.3;1;55
2015-06-03;15:16:42;1;31.3;1;52
2015-06-03;15:16:44;1;31.3;1;53
2015-06-03;15:16:46;1;31.3;1;53
2015-06-03;15:16:48;1;31.3;1;55
2015-06-03;15:16:50;1;31.3;1;55
2015-06-03;15:16:52;1;31.3;1;56
2015-06-03;15:16:54;1;31.3;1;56
2015-06-03;15:16:56;1;31.3;1;57
2015-06-03;15:16:58;1;31.3;1;56
2015-06-03;15:17:00;1;31.3;1;57
2015-06-03;15:17:01;1;31.3;1;55
2015-06-03;15:17:03;1;31.3;1;56
2015-06-03;15:17:05;1;31.3;1;55
2015-06-03;15:17:07;1;31.3;1;57
2015-06-03;15:17:09;1;31.3;1;56
2015-06-03;15:17:11;1;31.3;1;56
2015-06-03;15:17:15;1;31.3;1;57
2015-06-03;15:17:17;1;31.3;1;55
2015-06-03;15:17:19;1;31.3;1;55
2015-06-03;15:17:21;1;31.3;1;57
2015-06-03;15:17:23;1;31.3;1;55
2015-06-03;15:17:24;1;31.3;1;55
2015-06-03;15:17:26;1;31.3;1;55
2015-06-03;15:17:28;1;31.3;1;56
2015-06-03;15:17:30;1;31.3;1;56
2015-06-03;15:17:32;1;31.3;1;55
2015-06-03;15:17:34;1;31.3;1;55
2015-06-03;15:17:36;1;31.3;1;56
2015-06-03;15:17:38;1;31.3;1;56
2015-06-03;15:17:40;1;31.3;1;57
2015-06-03;15:17:42;1;31.3;1;57
2015-06-03;15:17:44;1;31.3;1;57
2015-06-03;15:17:46;1;31.3;1;56
2015-06-03;15:17:47;1;31.3;1;56
2015-06-03;15:17:49;1;31.3;1;56
2015-06-03;15:17:51;1;31.3;1;56
2015-06-03;15:17:53;1;31.3;1;56
2015-06-03;15:17:55;1;31.3;1;56
2015-06-03;15:17:57;1;31.3;1;55
2015-06-03;15:17:59;1;31.3;1;57
2015-06-03;15:18:01;1;31.3;1;55
2015-06-03;15:18:03;1;31.3;1;57
2015-06-03;15:18:05;1;31.3;1;56
2015-06-03;15:18:07;1;31.3;1;57
2015-06-03;15:18:09;1;31.3;1;56
2015-06-03;15:18:10;1;31.3;1;56
2015-06-03;15:18:12;1;31.3;1;58
2015-06-03;15:18:16;1;31.3;1;57
2015-06-03;15:18:18;1;31.3;1;56
2015-06-03;15:18:20;1;31.3;1;56
2015-06-03;15:18:22;1;31.3;1;57
2015-06-03;15:18:24;1;31.3;1;59
2015-06-03;15:18:26;1;31.3;1;58
2015-06-03;15:18:28;1;31.3;1;59
2015-06-03;15:18:32;1;31.3;1;59
2015-06-03;15:18:33;1;31.3;1;57
2015-06-03;15:18:35;1;31.3;1;58
2015-06-03;15:18:37;1;31.3;1;57
2015-06-03;15:18:39;1;31.3;1;60
2015-06-03;15:18:41;1;31.3;1;57
2015-06-03;15:18:43;1;31.3;1;58
2015-06-03;15:18:45;1;31.3;1;59
2015-06-03;15:18:47;1;31.3;1;58
2015-06-03;15:18:49;1;31.3;1;59
2015-06-03;15:18:51;1;31.4;1;58
2015-06-03;15:18:53;1;31.3;1;57
2015-06-03;15:18:55;1;31.4;1;58
2015-06-03;15:18:56;1;31.3;1;58
2015-06-03;15:18:58;1;31.3;1;57
2015-06-03;15:19:00;1;31.4;1;56
2015-06-03;15:19:02;1;31.4;1;56
2015-06-03;15:19:04;1;31.4;1;58
2015-06-03;15:19:06;1;31.4;1;59
2015-06-03;15:19:08;1;31.4;1;58
2015-06-03;15:19:10;1;31.4;1;58
2015-06-03;15:19:12;1;31.4;1;57
2015-06-03;15:19:14;1;31.4;1;58
2015-06-03;15:19:16;1;31.4;1;58
2015-06-03;15:19:17;1;31.4;1;55
2015-06-03;15:19:19;1;31.4;1;56
2015-06-03;15:19:21;1;31.4;1;58
2015-06-03;15:19:23;1;31.4;1;60
2015-06-03;15:19:25;1;31.4;1;57
2015-06-03;15:19:27;1;31.4;1;60
2015-06-03;15:19:29;1;31.4;1;58
2015-06-03;15:19:33;1;31.4;1;58
2015-06-03;15:19:35;1;31.4;1;56
2015-06-03;15:19:37;1;31.4;1;58
2015-06-03;15:19:39;1;31.4;1;58
2015-06-03;15:19:40;1;31.4;1;56
2015-06-03;15:19:42;1;31.4;1;57
2015-06-03;15:19:44;1;31.4;1;55
2015-06-03;15:19:46;1;31.4;1;58
2015-06-03;15:19:48;1;31.4;1;56
2015-06-03;15:19:50;1;31.4;1;57
2015-06-03;15:19:52;1;31.4;1;57
2015-06-03;15:19:54;1;31.4;1;56
2015-06-03;15:19:56;1;31.4;1;57
2015-06-03;15:19:58;1;31.4;1;58
2015-06-03;15:20:00;1;31.4;1;57
2015-06-03;15:20:01;1;31.4;1;58
2015-06-03;15:20:03;1;31.4;1;57
2015-06-03;15:20:05;1;31.4;1;57
2015-06-03;15:20:07;1;31.4;1;57
2015-06-03;15:20:09;1;31.4;1;57
2015-06-03;15:20:11;1;31.4;1;58
2015-06-03;15:20:13;1;31.4;1;58
2015-06-03;15:20:15;1;31.4;1;57
2015-06-03;15:20:17;1;31.4;1;59
2015-06-03;15:20:19;1;31.4;1;59
2015-06-03;15:20:21;1;31.4;1;58
2015-06-03;15:20:22;1;31.4;1;58
2015-06-03;15:20:24;1;31.4;1;57
2015-06-03;15:20:26;1;31.4;1;58
2015-06-03;15:20:28;1;31.4;1;57
2015-06-03;15:20:32;1;31.4;1;58
2015-06-03;15:20:34;1;31.4;1;58
2015-06-03;15:20:36;1;31.4;1;58
2015-06-03;15:20:38;1;31.4;1;58
2015-06-03;15:20:40;1;31.4;1;57
2015-06-03;15:20:42;1;31.4;1;58
2015-06-03;15:20:44;1;31.4;1;58
2015-06-03;15:20:45;1;31.4;1;59
2015-06-03;15:20:47;1;31.4;1;58
2015-06-03;15:20:49;1;31.4;1;57
2015-06-03;15:20:51;1;31.4;1;59
2015-06-03;15:20:53;1;31.4;1;59
2015-06-03;15:20:55;1;31.4;1;59
2015-06-03;15:20:57;1;31.4;1;58
2015-06-03;15:20:59;1;31.4;1;60
2015-06-03;15:21:01;1;31.4;1;57
2015-06-03;15:21:03;1;31.4;1;59
2015-06-03;15:21:05;1;31.4;1;60
2015-06-03;15:21:06;1;31.4;1;57
2015-06-03;15:21:08;1;31.4;1;58
2015-06-03;15:21:10;1;31.4;1;57
2015-06-03;15:21:12;1;31.4;1;57
2015-06-03;15:21:14;1;31.4;1;57
2015-06-03;15:21:16;1;31.4;1;58
2015-06-03;15:21:18;1;31.4;1;58
2015-06-03;15:21:20;1;31.4;1;59
2015-06-03;15:21:22;1;31.4;1;57
2015-06-03;15:21:24;1;31.4;1;59
2015-06-03;15:21:26;1;31.4;1;57
2015-06-03;15:21:27;1;31.4;1;58
2015-06-03;15:21:31;1;31.4;1;59
2015-06-03;15:21:33;1;31.4;1;60
2015-06-03;15:21:35;1;31.4;1;59
2015-06-03;15:21:37;1;31.4;1;58
2015-06-03;15:21:39;1;31.4;1;58
2015-06-03;15:21:41;1;31.4;1;58
2015-06-03;15:21:43;1;31.4;1;58
2015-06-03;15:21:45;1;31.4;1;59
2015-06-03;15:21:47;1;31.4;1;56
2015-06-03;15:21:48;1;31.4;1;58
2015-06-03;15:21:50;1;31.4;1;58
2015-06-03;15:21:52;1;31.4;1;58
2015-06-03;15:21:54;1;31.4;1;57
2015-06-03;15:21:56;1;31.4;1;57
2015-06-03;15:21:58;1;31.4;1;57
2015-06-03;15:22:00;1;31.4;1;58
2015-06-03;15:22:02;1;31.4;1;58
2015-06-03;15:22:04;1;31.4;1;58
2015-06-03;15:22:06;1;31.4;1;59
2015-06-03;15:22:08;1;31.4;1;57
2015-06-03;15:22:09;1;31.4;1;58
2015-06-03;15:22:11;1;31.4;1;58
2015-06-03;15:22:13;1;31.5;1;59
2015-06-03;15:22:15;1;31.5;1;58
2015-06-03;15:22:17;1;31.5;1;60
2015-06-03;15:22:19;1;31.5;1;59
2015-06-03;15:22:21;1;31.5;1;59
2015-06-03;15:22:23;1;31.5;1;60
2015-06-03;15:22:25;1;31.5;1;58
2015-06-03;15:22:27;1;31.5;1;58
2015-06-03;15:22:28;1;31.5;1;59
2015-06-03;15:22:32;1;31.5;1;59
2015-06-03;15:22:34;1;31.5;1;58
2015-06-03;15:22:36;1;31.5;1;58
2015-06-03;15:22:38;1;31.5;1;58
2015-06-03;15:22:40;1;31.5;1;58
2015-06-03;15:22:42;1;31.5;1;59
2015-06-03;15:22:44;1;31.5;1;59
2015-06-03;15:22:48;1;31.5;1;58
2015-06-03;15:22:49;1;31.5;1;58
2015-06-03;15:22:51;1;31.5;1;58
2015-06-03;15:22:53;1;31.5;1;58
2015-06-03;15:22:55;1;31.5;1;59
2015-06-03;15:22:57;1;31.5;1;58
2015-06-03;15:22:59;1;31.5;1;59
2015-06-03;15:23:01;1;31.5;1;57
2015-06-03;15:23:03;1;31.5;1;58
2015-06-03;15:23:05;1;31.5;1;58
2015-06-03;15:23:07;1;31.5;1;58
2015-06-03;15:23:09;1;31.5;1;59
2015-06-03;15:23:10;1;31.5;1;58
2015-06-03;15:23:12;1;31.5;1;58
2015-06-03;15:23:14;1;31.5;1;58
2015-06-03;15:23:16;1;31.5;1;59
2015-06-03;15:23:18;1;31.5;1;59
2015-06-03;15:23:20;1;31.5;1;58
2015-06-03;15:23:22;1;31.5;1;58
2015-06-03;15:23:24;1;31.5;1;60
2015-06-03;15:23:26;1;31.5;1;59
2015-06-03;15:23:28;1;31.5;1;59
2015-06-03;15:23:30;1;31.5;1;58
2015-06-03;15:23:31;1;31.5;1;58
2015-06-03;15:23:33;1;31.5;1;59
2015-06-03;15:23:35;1;31.5;1;58
2015-06-03;15:23:37;1;31.5;1;58
2015-06-03;15:23:39;1;31.5;1;58
2015-06-03;15:23:41;1;31.5;1;59
2015-06-03;15:23:43;1;31.5;1;58
2015-06-03;15:23:45;1;31.5;1;58
2015-06-03;15:23:50;1;31.5;1;58
2015-06-03;15:23:51;1;31.5;1;57
2015-06-03;15:23:53;1;31.5;1;58
2015-06-03;15:23:55;1;31.5;1;58
2015-06-03;15:23:57;1;31.5;1;58
2015-06-03;15:23:59;1;31.5;1;57
2015-06-03;15:24:01;1;31.5;1;58
2015-06-03;15:24:03;1;31.5;1;58
2015-06-03;15:24:05;1;31.5;1;60
2015-06-03;15:24:07;1;31.5;1;59
2015-06-03;15:24:09;1;31.5;1;57
2015-06-03;15:24:11;1;31.5;1;58
2015-06-03;15:24:12;1;31.5;1;59
2015-06-03;15:24:14;1;31.5;1;58
2015-06-03;15:24:16;1;31.5;1;58
2015-06-03;15:24:18;1;31.5;1;59
2015-06-03;15:24:20;1;31.5;1;59
2015-06-03;15:24:22;1;31.5;1;59
2015-06-03;15:24:24;1;31.5;1;58
2015-06-03;15:24:26;1;31.5;1;59
2015-06-03;15:24:28;1;31.5;1;60
2015-06-03;15:24:30;1;31.5;1;59
2015-06-03;15:24:31;1;31.5;1;58
2015-06-03;15:24:33;1;31.5;1;58
2015-06-03;15:24:35;1;31.5;1;59
2015-06-03;15:24:37;1;31.5;1;58
2015-06-03;15:24:39;1;31.5;1;58
2015-06-03;15:24:41;1;31.5;1;59
2015-06-03;15:24:43;1;31.5;1;58
2015-06-03;15:24:45;1;31.5;1;59
2015-06-03;15:24:49;1;31.5;1;58
2015-06-03;15:24:51;1;31.5;1;59
2015-06-03;15:24:52;1;31.5;1;58
2015-06-03;15:24:54;1;31.5;1;58
2015-06-03;15:24:56;1;31.5;1;60
2015-06-03;15:24:58;1;31.5;1;59
2015-06-03;15:25:00;1;31.5;1;59
2015-06-03;15:25:02;1;31.5;1;57
2015-06-03;15:25:04;1;31.5;1;57
2015-06-03;15:25:06;1;31.5;1;58
2015-06-03;15:25:08;1;31.5;1;57
2015-06-03;15:25:10;1;31.5;1;56
2015-06-03;15:25:11;1;31.5;1;56
2015-06-03;15:25:13;1;31.5;1;59
2015-06-03;15:25:15;1;31.5;1;59
2015-06-03;15:25:17;1;31.5;1;57
2015-06-03;15:25:19;1;31.5;1;60
2015-06-03;15:25:21;1;31.5;1;56
2015-06-03;15:25:23;1;31.5;1;57
2015-06-03;15:25:25;1;31.5;1;58
2015-06-03;15:25:27;1;31.5;1;58
2015-06-03;15:25:29;1;31.5;1;59
2015-06-03;15:25:31;1;31.5;1;58
2015-06-03;15:25:32;1;31.5;1;59
2015-06-03;15:25:34;1;31.5;1;56
2015-06-03;15:25:36;1;31.5;1;57
2015-06-03;15:25:38;1;31.5;1;57
2015-06-03;15:25:40;1;31.5;1;56
2015-06-03;15:25:42;1;31.5;1;57
2015-06-03;15:25:44;1;31.5;1;58
2015-06-03;15:25:46;1;31.5;1;56
2015-06-03;15:25:49;1;31.5;1;56
2015-06-03;15:25:50;1;31.5;1;56
2015-06-03;15:25:52;1;31.5;1;56
2015-06-03;15:25:54;1;31.5;1;55
2015-06-03;15:25:56;1;31.5;1;54
2015-06-03;15:25:58;1;31.5;1;55
2015-06-03;15:26:00;1;31.5;1;56
2015-06-03;15:26:02;1;31.5;1;56
2015-06-03;15:26:04;1;31.5;1;56
2015-06-03;15:26:06;1;31.5;1;55
2015-06-03;15:26:08;1;31.5;1;56
2015-06-03;15:26:09;1;31.5;1;56
2015-06-03;15:26:11;1;31.5;1;58
2015-06-03;15:26:13;1;31.5;1;57
2015-06-03;15:26:15;1;31.5;1;57
2015-06-03;15:26:17;1;31.5;1;57
2015-06-03;15:26:19;1;31.5;1;58
2015-06-03;15:26:21;1;31.5;1;58
2015-06-03;15:26:23;1;31.5;1;57
2015-06-03;15:26:25;1;31.5;1;57
2015-06-03;15:26:27;1;31.5;1;58
2015-06-03;15:26:29;1;31.5;1;56
2015-06-03;15:26:30;1;31.5;1;57
2015-06-03;15:26:32;1;31.5;1;58
2015-06-03;15:26:34;1;31.5;1;57
2015-06-03;15:26:36;1;31.5;1;58
2015-06-03;15:26:38;1;31.5;1;59
2015-06-03;15:26:40;1;31.5;1;59
2015-06-03;15:26:42;1;31.5;1;59
2015-06-03;15:26:44;1;31.5;1;58
2015-06-03;15:26:48;1;31.5;1;58
2015-06-03;15:26:49;1;31.5;1;54
2015-06-03;15:26:51;1;31.5;1;55
2015-06-03;15:26:53;1;31.5;1;57
2015-06-03;15:26:55;1;31.5;1;57
2015-06-03;15:26:57;1;31.5;1;57
2015-06-03;15:26:59;1;31.5;1;57
2015-06-03;15:27:02;1;31.5;1;57
2015-06-03;15:27:04;1;31.5;1;58
2015-06-03;15:27:06;1;31.5;1;59
2015-06-03;15:27:08;1;31.5;1;58
2015-06-03;15:27:09;1;31.5;1;58
2015-06-03;15:27:11;1;31.5;1;57
2015-06-03;15:27:13;1;31.5;1;58
2015-06-03;15:27:15;1;31.5;1;57
2015-06-03;15:27:17;1;31.5;1;56
2015-06-03;15:27:19;1;31.5;1;56
2015-06-03;15:27:21;1;31.5;1;57
2015-06-03;15:27:23;1;31.5;1;56
2015-06-03;15:27:25;1;31.5;1;56
2015-06-03;15:27:27;1;31.5;1;54
2015-06-03;15:27:28;1;31.5;1;58
2015-06-03;15:27:30;1;31.5;1;59
2015-06-03;15:27:32;1;31.5;1;57
2015-06-03;15:27:34;1;31.5;1;57
2015-06-03;15:27:36;1;31.5;1;56
2015-06-03;15:27:38;1;31.5;1;58
2015-06-03;15:27:40;1;31.5;1;55
2015-06-03;15:27:42;1;31.5;1;58
2015-06-03;15:27:44;1;31.5;1;57
2015-06-03;15:27:46;1;31.5;1;57
2015-06-03;15:27:47;1;31.5;1;56
2015-06-03;15:27:49;1;31.5;1;57
2015-06-03;15:27:51;1;31.5;1;56
2015-06-03;15:27:53;1;31.5;1;55
2015-06-03;15:27:55;1;31.5;1;57
2015-06-03;15:27:57;1;31.5;1;57
2015-06-03;15:27:59;1;31.5;1;56
2015-06-03;15:28:04;1;31.5;1;56
2015-06-03;15:28:06;1;31.5;1;56
2015-06-03;15:28:08;1;31.5;1;56
2015-06-03;15:28:09;1;31.5;1;56
2015-06-03;15:28:11;1;31.5;1;56
2015-06-03;15:28:13;1;31.5;1;57
2015-06-03;15:28:15;1;31.5;1;57
2015-06-03;15:28:17;1;31.5;1;58
2015-06-03;15:28:19;1;31.5;1;57
2015-06-03;15:28:21;1;31.5;1;58
2015-06-03;15:28:23;1;31.5;1;58
2015-06-03;15:28:25;1;31.5;1;58
2015-06-03;15:28:27;1;31.5;1;58
2015-06-03;15:28:29;1;31.5;1;58
2015-06-03;15:28:30;1;31.5;1;55
2015-06-03;15:28:32;1;31.5;1;58
2015-06-03;15:28:34;1;31.5;1;57
2015-06-03;15:28:36;1;31.5;1;57
2015-06-03;15:28:38;1;31.5;1;57
2015-06-03;15:28:40;1;31.5;1;57
2015-06-03;15:28:42;1;31.5;1;58
2015-06-03;15:28:44;1;31.5;1;56
2015-06-03;15:28:46;1;31.5;1;57
2015-06-03;15:28:48;1;31.5;1;55
2015-06-03;15:28:49;1;31.5;1;57
2015-06-03;15:28:51;1;31.5;1;56
2015-06-03;15:28:53;1;31.5;1;57
2015-06-03;15:28:55;1;31.5;1;58
2015-06-03;15:28:57;1;31.5;1;58
2015-06-03;15:28:59;1;31.5;1;58
2015-06-03;15:29:03;1;31.5;1;58
2015-06-03;15:29:05;1;31.5;1;59
2015-06-03;15:29:07;1;31.5;1;58
2015-06-03;15:29:09;1;31.5;1;58
2015-06-03;15:29:10;1;31.5;1;58
2015-06-03;15:29:12;1;31.5;1;58
2015-06-03;15:29:14;1;31.5;1;58
2015-06-03;15:29:16;1;31.5;1;57
2015-06-03;15:29:18;1;31.5;1;57
2015-06-03;15:29:20;1;31.5;1;57
2015-06-03;15:29:22;1;31.5;1;57
2015-06-03;15:29:24;1;31.5;1;56
2015-06-03;15:29:26;1;31.5;1;57
2015-06-03;15:29:28;1;31.5;1;56
2015-06-03;15:29:30;1;31.5;1;57
2015-06-03;15:29:31;1;31.5;1;56
2015-06-03;15:29:33;1;31.5;1;57
2015-06-03;15:29:35;1;31.5;1;55
2015-06-03;15:29:37;1;31.5;1;56
2015-06-03;15:29:39;1;31.5;1;57
2015-06-03;15:29:41;1;31.5;1;58
2015-06-03;15:29:43;1;31.5;1;56
2015-06-03;15:29:45;1;31.5;1;57
2015-06-03;15:29:47;1;31.5;1;55
2015-06-03;15:29:49;1;31.5;1;56
2015-06-03;15:29:50;1;31.5;1;57
2015-06-03;15:29:52;1;31.5;1;57
2015-06-03;15:29:54;1;31.5;1;55
2015-06-03;15:29:56;1;31.5;1;56
2015-06-03;15:29:58;1;31.5;1;57
2015-06-03;15:30:00;1;31.5;1;56
2015-06-03;15:30:04;1;31.5;1;57
2015-06-03;15:30:06;1;31.5;1;58
2015-06-03;15:30:08;1;31.5;1;58
2015-06-03;15:30:10;1;31.5;1;56
2015-06-03;15:30:11;1;31.5;1;57
2015-06-03;15:30:13;1;31.5;1;56
2015-06-03;15:30:15;1;31.5;1;57
2015-06-03;15:30:17;1;31.5;1;57
2015-06-03;15:30:19;1;31.5;1;58
2015-06-03;15:30:21;1;31.5;1;58
2015-06-03;15:30:23;1;31.5;1;56
2015-06-03;15:30:25;1;31.5;1;55
2015-06-03;15:30:27;1;31.5;1;56
2015-06-03;15:30:29;1;31.5;1;56
2015-06-03;15:30:31;1;31.5;1;56
2015-06-03;15:30:32;1;31.5;1;56
2015-06-03;15:30:34;1;31.5;1;56
2015-06-03;15:30:36;1;31.5;1;58
2015-06-03;15:30:38;1;31.5;1;57
2015-06-03;15:30:40;1;31.5;1;55
2015-06-03;15:30:42;1;31.5;1;57
2015-06-03;15:30:44;1;31.5;1;56
2015-06-03;15:30:46;1;31.5;1;57
2015-06-03;15:30:48;1;31.5;1;57
2015-06-03;15:30:50;1;31.5;1;58
2015-06-03;15:30:52;1;31.5;1;58
2015-06-03;15:30:53;1;31.5;1;55
2015-06-03;15:30:55;1;31.5;1;56
2015-06-03;15:30:57;1;31.5;1;57
2015-06-03;15:30:59;1;31.5;1;56
2015-06-03;15:31:02;1;31.5;1;54
2015-06-03;15:31:04;1;31.5;1;56
2015-06-03;15:31:06;1;31.5;1;55
2015-06-03;15:31:08;1;31.5;1;54
2015-06-03;15:31:10;1;31.5;1;55
2015-06-03;15:31:11;1;31.5;1;59
2015-06-03;15:31:13;1;31.5;1;56
2015-06-03;15:31:15;1;31.5;1;56
2015-06-03;15:31:20;1;31.5;1;58
2015-06-03;15:31:22;1;31.5;1;59
2015-06-03;15:31:24;1;31.5;1;58
2015-06-03;15:31:26;1;31.5;1;61
2015-06-03;15:31:28;1;31.5;1;58
2015-06-03;15:31:30;1;31.5;1;59
2015-06-03;15:31:32;1;31.5;1;58
2015-06-03;15:31:33;1;31.5;1;57
2015-06-03;15:31:35;1;31.5;1;59
2015-06-03;15:31:37;1;31.5;1;57
2015-06-03;15:31:39;1;31.5;1;59
2015-06-03;15:31:41;1;31.5;1;58
2015-06-03;15:31:43;1;31.5;1;59
2015-06-03;15:31:45;1;31.5;1;59
2015-06-03;15:31:47;1;31.5;1;59
2015-06-03;15:31:49;1;31.5;1;58
2015-06-03;15:31:51;1;31.5;1;58
2015-06-03;15:31:52;1;31.5;1;59
2015-06-03;15:31:54;1;31.4;1;58
2015-06-03;15:31:56;1;31.4;1;58
2015-06-03;15:31:58;1;31.4;1;60
2015-06-03;15:32:00;1;31.4;1;59
2015-06-03;15:32:02;1;31.4;1;57
2015-06-03;15:32:04;1;31.4;1;56
2015-06-03;15:32:06;1;31.4;1;57
2015-06-03;15:32:08;1;31.4;1;55
2015-06-03;15:32:10;1;31.4;1;56
2015-06-03;15:32:12;1;31.4;1;56
2015-06-03;15:32:13;1;31.4;1;56
2015-06-03;15:32:15;1;31.4;1;56
2015-06-03;15:32:17;1;31.4;1;57
2015-06-03;15:32:21;1;31.4;1;56
2015-06-03;15:32:23;1;31.4;1;56
2015-06-03;15:32:25;1;31.4;1;55
2015-06-03;15:32:27;1;31.4;1;57
2015-06-03;15:32:29;1;31.4;1;53
2015-06-03;15:32:31;1;31.4;1;56
2015-06-03;15:32:33;1;31.4;1;55
2015-06-03;15:32:35;1;31.4;1;57
2015-06-03;15:32:36;1;31.4;1;55
2015-06-03;15:32:38;1;31.4;1;55
2015-06-03;15:32:40;1;31.4;1;55
2015-06-03;15:32:42;1;31.4;1;57
2015-06-03;15:32:44;1;31.4;1;56
2015-06-03;15:32:46;1;31.4;1;55
2015-06-03;15:32:48;1;31.4;1;54
2015-06-03;15:32:50;1;31.4;1;56
2015-06-03;15:32:52;1;31.4;1;55
2015-06-03;15:32:54;1;31.4;1;56
2015-06-03;15:32:56;1;31.4;1;55
2015-06-03;15:32:57;1;31.4;1;55
2015-06-03;15:32:59;1;31.4;1;54
2015-06-03;15:33:01;1;31.4;1;54
2015-06-03;15:33:03;1;31.4;1;54
2015-06-03;15:33:05;1;31.4;1;55
2015-06-03;15:33:07;1;31.4;1;55
2015-06-03;15:33:09;1;31.4;1;55
2015-06-03;15:33:11;1;31.4;1;55
2015-06-03;15:33:13;1;31.4;1;54
2015-06-03;15:33:15;1;31.4;1;56
2015-06-03;15:33:17;1;31.4;1;54
2015-06-03;15:33:20;1;31.4;1;56
2015-06-03;15:33:22;1;31.4;1;53
2015-06-03;15:33:24;1;31.4;1;55
2015-06-03;15:33:26;1;31.4;1;55
2015-06-03;15:33:28;1;31.4;1;55
2015-06-03;15:33:30;1;31.4;1;70
2015-06-03;15:33:32;1;31.5;1;72
2015-06-03;15:33:34;1;31.5;1;72
2015-06-03;15:33:36;1;31.5;1;62
2015-06-03;15:33:38;1;31.3;1;61
2015-06-03;15:33:40;1;31.3;1;60
2015-06-03;15:33:41;1;31.3;1;61
2015-06-03;15:33:43;1;31.3;1;60
2015-06-03;15:33:45;1;31.3;1;60
2015-06-03;15:33:47;1;31.3;1;61
2015-06-03;15:33:49;1;31.3;1;60
2015-06-03;15:33:51;1;31.3;1;60
2015-06-03;15:33:53;1;31.3;1;59
2015-06-03;15:33:55;1;31.3;1;60
2015-06-03;15:33:57;1;31.3;1;60
2015-06-03;15:33:59;1;31.3;1;60
2015-06-03;15:34:01;1;31.3;1;60
2015-06-03;15:34:03;1;31.3;1;60
2015-06-03;15:34:04;1;31.3;1;64
2015-06-03;15:34:06;1;31.3;1;62
2015-06-03;15:34:08;1;31.3;1;59
2015-06-03;15:34:10;1;31.3;1;57
2015-06-03;15:34:12;1;31.3;1;61
2015-06-03;15:34:14;1;31.3;1;61
2015-06-03;15:34:16;1;31.3;1;59
2015-06-03;15:34:20;1;31.3;1;61
2015-06-03;15:34:22;1;31.3;1;60
2015-06-03;15:34:24;1;31.3;1;55
2015-06-03;15:34:26;1;31.3;1;53
2015-06-03;15:34:27;1;31.3;1;60
2015-06-03;15:34:29;1;31.3;1;65
2015-06-03;15:34:31;1;31.3;1;66
2015-06-03;15:34:33;1;31.3;1;74
2015-06-03;15:34:35;1;31.3;1;74
2015-06-03;15:34:37;1;31.3;1;74
2015-06-03;15:34:39;1;31.3;1;75
2015-06-03;15:34:41;1;31.3;1;73
2015-06-03;15:34:43;1;31.3;1;73
2015-06-03;15:34:45;1;31.3;1;74
2015-06-03;15:34:47;1;31.3;1;73
2015-06-03;15:34:49;1;31.3;1;73
2015-06-03;15:34:50;1;31.3;1;73
2015-06-03;15:34:52;1;31.3;1;74
2015-06-03;15:34:54;1;31.3;1;74
2015-06-03;15:34:56;1;31.3;1;73
2015-06-03;15:34:58;1;31.3;1;73
2015-06-03;15:35:00;1;31.3;1;73
2015-06-03;15:35:02;1;31.3;1;72
2015-06-03;15:35:04;1;31.3;1;72
2015-06-03;15:35:06;1;31.3;1;74
2015-06-03;15:35:08;1;31.3;1;74
2015-06-03;15:35:10;1;31.3;1;73
2015-06-03;15:35:12;1;31.3;1;72
2015-06-03;15:35:14;1;31.3;1;74
2015-06-03;15:35:15;1;31.3;1;74
2015-06-03;15:35:19;1;31.3;1;75
2015-06-03;15:35:21;1;31.4;1;73
2015-06-03;15:35:23;1;31.4;1;75
2015-06-03;15:35:25;1;31.4;1;74
2015-06-03;15:35:27;1;31.4;1;61
2015-06-03;15:35:29;1;31.4;1;57
2015-06-03;15:35:31;1;31.3;1;58
2015-06-03;15:35:33;1;31.3;1;56
2015-06-03;15:35:37;1;31.4;1;42
2015-06-03;15:35:38;1;31.4;1;43
2015-06-03;15:35:40;1;31.4;1;43
2015-06-03;15:35:42;1;31.4;1;41
2015-06-03;15:35:44;1;31.4;1;39
2015-06-03;15:35:46;1;31.4;1;42
2015-06-03;15:35:48;1;31.4;1;40
